bertscore_precision_hyp_vs_ref, 0.583,bertscore_recall_hyp_vs_ref, 0.601,bertscore_f1_hyp_vs_ref, 0.591,bertscore_precision_hyp_vs_src, 0.808,bertscore_recall_hyp_vs_src, 0.627,bertscore_f1_hyp_vs_src, 0.715,, experiment_path, experiments/x_ablation_study/baseline_T5ft/MaxDepDepth
bertscore_precision_hyp_vs_ref, 0.556,bertscore_recall_hyp_vs_ref, 0.592,bertscore_f1_hyp_vs_ref, 0.573,bertscore_precision_hyp_vs_src, 0.826,bertscore_recall_hyp_vs_src, 0.655,bertscore_f1_hyp_vs_src, 0.737,, experiment_path, experiments/x_ablation_study/baseline_T5ft/MaxDepLength
bertscore_precision_hyp_vs_ref, 0.581,bertscore_recall_hyp_vs_ref, 0.613,bertscore_f1_hyp_vs_ref, 0.597,bertscore_precision_hyp_vs_src, 0.776,bertscore_recall_hyp_vs_src, 0.607,bertscore_f1_hyp_vs_src, 0.688,, experiment_path, experiments/x_ablation_study/baseline_T5ft/WordCount
bertscore_precision_hyp_vs_ref, 0.535,bertscore_recall_hyp_vs_ref, 0.571,bertscore_f1_hyp_vs_ref, 0.551,bertscore_precision_hyp_vs_src, 0.827,bertscore_recall_hyp_vs_src, 0.645,bertscore_f1_hyp_vs_src, 0.732,, experiment_path, experiments/x_ablation_study/baseline_T5ft/DiffWords
